exit_id,split,feature,winner_non_null,loser_non_null,winner_mean,loser_mean,winner_median,loser_median,median_difference_winner_minus_loser,cliffs_delta,absolute_cliffs_delta,hedges_g,mann_whitney_p,bh_q_within_exit_split
end_of_session_1555,full,entry_midpoint,1395,2057,4.3557921146953404,4.480019445794847,3.7,3.865,-0.16500000000000004,-0.028612849209709634,0.028612849209709634,-0.05144992029902826,0.15310742383009254,0.47025851604957
end_of_session_1555,full,entry_bid,1395,2057,4.330021505376344,4.451978609625668,3.68,3.85,-0.16999999999999993,-0.028033308764721543,0.028033308764721543,-0.050761282743274766,0.1616001152723675,0.47922792804908987
end_of_session_1555,full,obs_underlying_return_60m_pct,1113,1635,0.013742467320276562,-0.019409550087331567,0.013374546751476757,-0.001766815668124977,0.015141362419601734,0.02703056180639707,0.02703056180639707,0.06457217860747098,0.2283758214524051,0.5776564895560834
end_of_session_1555,full,obs_quote_update_count_5m,1395,2057,4.690322580645161,4.6412250850753525,5.0,5.0,0.0,0.02641247736986907,0.02641247736986907,0.07173458265291091,0.08067058662623502,0.35784790158387464
end_of_session_1555,full,obs_premium_turnover,1389,2023,237579.98776097913,222236.26841324766,104940.00000000001,95681.0,9259.000000000015,0.025807248321765508,0.025807248321765508,0.038351098791427944,0.19964671790229016,0.5423597635275228
end_of_session_1555,full,obs_log1p_premium_turnover,1389,2023,11.385263002689507,11.323452529774405,11.561153566450113,11.468785471976027,0.0923680944740859,0.02580653656456855,0.02580653656456855,0.0390876688036831,0.1996591177389554,0.5423597635275228
end_of_session_1555,full,obs_opening_range_width_vs_prior5,1395,2055,1.233124092293146,1.1957454096541706,1.0188830011323016,0.9985279371092464,0.020355064023055203,0.02547645832788281,0.02547645832788281,0.018621974633331113,0.2034486338681657,0.5423597635275228
end_of_session_1555,full,obs_distance_from_session_low_pct,1395,2057,0.9136150674026462,0.7757995235174743,0.46419377980335685,0.4220716360116228,0.04212214379173407,0.02520669869298464,0.02520669869298464,0.035724126711985146,0.20811479298149127,0.5423597635275228
end_of_session_1555,full,obs_distance_below_opening_range_low_pct,1395,2057,-0.6850686551308074,-0.6038646181422409,-0.40811824398852004,-0.36139009118796306,-0.04672815280055698,-0.023643019813452848,0.023643019813452848,-0.03097766400382548,0.23780449817259552,0.5843196240812347
end_of_session_1555,full,entry_theta,1395,2057,-0.8692025806451613,-0.8528193485658727,-0.7166,-0.6778000000000001,-0.038799999999999946,-0.023087525243812967,0.023087525243812967,-0.029174795205244276,0.24901050572522299,0.5948080154915929
end_of_session_1555,full,obs_theta,1395,2057,-0.8670863082437277,-0.8534554691298005,-0.7132000000000001,-0.6778000000000001,-0.03539999999999999,-0.0227543678984079,0.0227543678984079,-0.024491436625155766,0.2559057741068481,0.5948080154915929
end_of_session_1555,full,obs_delta_drift_5m,1059,1530,0.002559490084985835,0.0009407843137254902,0.0010999999999999899,0.00045000000000000595,0.0006499999999999839,0.02214692612959568,0.02214692612959568,0.0758835493253604,0.3373499988084677,0.7253024974382056
end_of_session_1555,full,obs_underlying_realized_volatility_proxy_30m_pct,1395,2057,0.5435974576618318,0.3605323613655042,0.2394466699417554,0.24139037175628666,-0.0019437018145312679,-0.021778941737541024,0.021778941737541024,0.04772642964046271,0.27685223698748607,0.6265603258137842
end_of_session_1555,full,obs_option_macd_histogram,818,1172,0.036319561066904114,0.03736747951112253,0.029429946672494565,0.025697544477694012,0.0037324021948005534,0.021604345903185163,0.021604345903185163,-0.012214004578202473,0.411600556257938,0.7695140834387537
end_of_session_1555,full,obs_underlying_rsi_14,1113,1635,50.806310403172006,50.35077451307014,50.827576481311965,50.30246774207476,0.5251087392372042,0.020220853906157688,0.020220853906157688,0.03186645294698966,0.3675413111566276,0.7531024546162876
end_of_session_1555,full,obs_option_smi_signal_3,1378,2031,5.505345309229028,3.920980874894565,8.554567060517247,5.442568991874123,3.111998068643124,0.01979406285306351,0.01979406285306351,0.03236881787250958,0.326012262326004,0.7188988348727268
end_of_session_1555,full,obs_option_smi_10_3,1378,2031,10.780967904920066,9.184835472999525,15.916567665031192,13.547263646008842,2.3693040190223496,0.018000384461742902,0.018000384461742902,0.03226028600545034,0.37176389334946525,0.7531024546162876
end_of_session_1555,full,obs_underlying_price,1395,2057,447.40772759856634,439.88777345649004,434.91,427.52,7.390000000000043,0.017710309930423884,0.017710309930423884,0.039617449164304784,0.3765512273081437,0.7531024546162876
