trade_id,exit_id,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf
T000779,underlying_invalidation_eod,5,True,False,True,False,False,False
T000790,underlying_invalidation_eod,4,True,True,True,False,False,False
T000794,underlying_invalidation_eod,12,True,True,False,True,True,True
T000780,underlying_invalidation_eod,5,True,False,True,False,False,False
T000791,underlying_invalidation_eod,4,True,True,True,False,False,False
T000787,underlying_invalidation_eod,4,True,True,True,False,False,False
T000793,underlying_invalidation_eod,9,True,False,True,False,False,False
T000796,underlying_invalidation_eod,8,True,True,True,False,False,False
T000795,underlying_invalidation_eod,9,True,False,True,False,False,False
T000784,underlying_invalidation_eod,8,True,True,True,False,False,False
T000781,underlying_invalidation_eod,5,True,False,True,False,False,False
T000778,underlying_invalidation_eod,8,True,True,True,False,False,False
T000782,underlying_invalidation_eod,8,True,True,True,False,False,False
T000783,underlying_invalidation_eod,8,True,True,True,False,False,False
T000785,underlying_invalidation_eod,8,True,True,True,False,False,False
T000788,underlying_invalidation_eod,4,True,True,True,False,False,False
T000789,underlying_invalidation_eod,8,True,True,True,False,False,False
T000792,underlying_invalidation_eod,4,True,True,True,False,False,False
T000797,underlying_invalidation_eod,8,True,True,True,False,False,False
T000801,underlying_invalidation_eod,5,True,False,True,False,False,False
T000813,underlying_invalidation_eod,5,True,False,True,False,False,False
T000798,underlying_invalidation_eod,5,True,False,True,False,False,False
T000806,underlying_invalidation_eod,4,True,True,True,False,False,False
T000814,underlying_invalidation_eod,5,True,False,True,False,False,False
T000799,underlying_invalidation_eod,5,True,False,True,False,False,False
T000815,underlying_invalidation_eod,8,True,True,True,False,False,False
T000811,underlying_invalidation_eod,4,True,True,True,False,False,False
T000808,underlying_invalidation_eod,4,True,True,True,False,False,False
T000816,underlying_invalidation_eod,12,True,True,False,True,True,True
T000804,underlying_invalidation_eod,8,True,True,True,False,False,False
T000800,underlying_invalidation_eod,8,True,True,True,False,False,False
T000802,underlying_invalidation_eod,8,True,True,True,False,False,False
T000803,underlying_invalidation_eod,8,True,True,True,False,False,False
T000805,underlying_invalidation_eod,8,True,True,True,False,False,False
T000807,underlying_invalidation_eod,4,True,True,True,False,False,False
T000809,underlying_invalidation_eod,4,True,True,True,False,False,False
T000810,underlying_invalidation_eod,4,True,True,True,False,False,False
T000812,underlying_invalidation_eod,12,True,True,False,True,True,True
T000829,underlying_invalidation_eod,12,True,True,False,True,True,True
T000820,underlying_invalidation_eod,8,True,True,True,False,False,False
T000823,underlying_invalidation_eod,8,True,True,True,False,False,False
T000830,underlying_invalidation_eod,9,True,False,True,False,False,False
T000831,underlying_invalidation_eod,8,True,True,True,False,False,False
T000825,underlying_invalidation_eod,11,True,True,True,False,False,False
T000822,underlying_invalidation_eod,8,True,True,True,False,False,False
T000824,underlying_invalidation_eod,4,True,True,True,False,False,False
T000817,underlying_invalidation_eod,8,True,True,True,False,False,False
T000818,underlying_invalidation_eod,8,True,True,True,False,False,False
T000819,underlying_invalidation_eod,12,True,True,False,True,True,True
T000821,underlying_invalidation_eod,12,True,True,False,True,True,True
T000826,underlying_invalidation_eod,4,True,True,True,False,False,False
T000827,underlying_invalidation_eod,8,True,True,True,False,False,False
T000828,underlying_invalidation_eod,4,True,True,True,False,False,False
T000833,underlying_invalidation_eod,8,True,True,True,False,False,False
T000837,underlying_invalidation_eod,8,True,True,True,False,False,False
T000835,underlying_invalidation_eod,4,True,True,True,False,False,False
T000834,underlying_invalidation_eod,8,True,True,True,False,False,False
T000832,underlying_invalidation_eod,11,True,True,True,False,False,False
T000836,underlying_invalidation_eod,12,True,True,False,True,True,True
T000851,underlying_invalidation_eod,8,True,True,True,False,False,False
T000838,underlying_invalidation_eod,11,True,True,True,False,False,False
T000848,underlying_invalidation_eod,11,True,True,True,False,False,False
T000844,underlying_invalidation_eod,12,True,True,False,True,True,True
T000839,underlying_invalidation_eod,8,True,True,True,False,False,False
T000853,underlying_invalidation_eod,5,True,False,True,False,False,False
T000854,underlying_invalidation_eod,2,True,True,False,True,True,False
T000846,underlying_invalidation_eod,8,True,True,True,False,False,False
T000840,underlying_invalidation_eod,8,True,True,True,False,False,False
T000843,underlying_invalidation_eod,8,True,True,True,False,False,False
T000847,underlying_invalidation_eod,8,True,True,True,False,False,False
T000855,underlying_invalidation_eod,11,True,True,True,False,False,False
T000845,underlying_invalidation_eod,4,True,True,True,False,False,False
T000841,underlying_invalidation_eod,11,True,True,True,False,False,False
T000842,underlying_invalidation_eod,11,True,True,True,False,False,False
T000849,underlying_invalidation_eod,11,True,True,True,False,False,False
T000850,underlying_invalidation_eod,8,True,True,True,False,False,False
T000852,underlying_invalidation_eod,12,True,True,False,True,True,True
T000858,underlying_invalidation_eod,9,True,False,True,False,False,False
T000870,underlying_invalidation_eod,9,True,False,True,False,False,False
T000864,underlying_invalidation_eod,8,True,True,True,False,False,False
T000868,underlying_invalidation_eod,8,True,True,True,False,False,False
T000872,underlying_invalidation_eod,9,True,False,True,False,False,False
T000860,underlying_invalidation_eod,8,True,True,True,False,False,False
T000857,underlying_invalidation_eod,5,True,False,True,False,False,False
T000873,underlying_invalidation_eod,8,True,True,True,False,False,False
T000865,underlying_invalidation_eod,8,True,True,True,False,False,False
T000859,underlying_invalidation_eod,8,True,True,True,False,False,False
T000861,underlying_invalidation_eod,8,True,True,True,False,False,False
T000863,underlying_invalidation_eod,12,True,True,False,True,True,True
T000867,underlying_invalidation_eod,12,True,True,False,True,True,True
T000856,underlying_invalidation_eod,8,True,True,True,False,False,False
T000862,underlying_invalidation_eod,12,True,True,False,True,True,True
T000866,underlying_invalidation_eod,12,True,True,False,True,True,True
T000869,underlying_invalidation_eod,12,True,True,False,True,True,True
T000871,underlying_invalidation_eod,12,True,True,False,True,True,True
T000888,underlying_invalidation_eod,9,True,False,True,False,False,False
T000880,underlying_invalidation_eod,4,True,True,True,False,False,False
T000889,underlying_invalidation_eod,9,True,False,True,False,False,False
T000890,underlying_invalidation_eod,2,True,True,False,True,True,False
T000891,underlying_invalidation_eod,9,True,False,True,False,False,False
T000876,underlying_invalidation_eod,8,True,True,True,False,False,False
T000878,underlying_invalidation_eod,9,True,False,True,False,False,False
T000882,underlying_invalidation_eod,8,True,True,True,False,False,False
T000886,underlying_invalidation_eod,8,True,True,True,False,False,False
T000879,underlying_invalidation_eod,8,True,True,True,False,False,False
T000883,underlying_invalidation_eod,5,True,False,True,False,False,False
T000887,underlying_invalidation_eod,4,True,True,True,False,False,False
T000874,underlying_invalidation_eod,9,True,False,True,False,False,False
T000875,underlying_invalidation_eod,8,True,True,True,False,False,False
T000877,underlying_invalidation_eod,8,True,True,True,False,False,False
T000881,underlying_invalidation_eod,4,True,True,True,False,False,False
T000884,underlying_invalidation_eod,8,True,True,True,False,False,False
T000885,underlying_invalidation_eod,4,True,True,True,False,False,False
T000892,underlying_invalidation_eod,9,True,False,True,False,False,False
T000905,underlying_invalidation_eod,5,True,False,True,False,False,False
T000897,underlying_invalidation_eod,8,True,True,True,False,False,False
T000906,underlying_invalidation_eod,2,True,True,False,True,True,False
T000895,underlying_invalidation_eod,8,True,True,True,False,False,False
T000893,underlying_invalidation_eod,8,True,True,True,False,False,False
T000896,underlying_invalidation_eod,9,True,False,True,False,False,False
T000908,underlying_invalidation_eod,9,True,False,True,False,False,False
T000900,underlying_invalidation_eod,8,True,True,True,False,False,False
T000904,underlying_invalidation_eod,8,True,True,True,False,False,False
T000901,underlying_invalidation_eod,8,True,True,True,False,False,False
T000909,underlying_invalidation_eod,12,True,True,False,True,True,True
T000894,underlying_invalidation_eod,5,True,False,True,False,False,False
T000898,underlying_invalidation_eod,12,True,True,False,True,True,True
T000899,underlying_invalidation_eod,12,True,True,False,True,True,True
T000902,underlying_invalidation_eod,8,True,True,True,False,False,False
T000903,underlying_invalidation_eod,11,True,True,True,False,False,False
T000907,underlying_invalidation_eod,12,True,True,False,True,True,True
T000915,underlying_invalidation_eod,8,True,True,True,False,False,False
T000910,underlying_invalidation_eod,11,True,True,True,False,False,False
T000911,underlying_invalidation_eod,11,True,True,True,False,False,False
T000916,underlying_invalidation_eod,12,True,True,False,True,True,True
T000917,underlying_invalidation_eod,4,True,True,True,False,False,False
T000912,underlying_invalidation_eod,8,True,True,True,False,False,False
T000913,underlying_invalidation_eod,4,True,True,True,False,False,False
T000918,underlying_invalidation_eod,4,True,True,True,False,False,False
T000914,underlying_invalidation_eod,8,True,True,True,False,False,False
T000919,underlying_invalidation_eod,8,True,True,True,False,False,False
T000929,underlying_invalidation_eod,2,True,True,False,True,True,False
T000935,underlying_invalidation_eod,8,True,True,True,False,False,False
T000932,underlying_invalidation_eod,4,True,True,True,False,False,False
T000936,underlying_invalidation_eod,9,True,False,True,False,False,False
T000926,underlying_invalidation_eod,5,True,False,True,False,False,False
T000922,underlying_invalidation_eod,8,True,True,True,False,False,False
T000937,underlying_invalidation_eod,9,True,False,True,False,False,False
T000938,underlying_invalidation_eod,5,True,False,True,False,False,False
T000931,underlying_invalidation_eod,4,True,True,True,False,False,False
T000924,underlying_invalidation_eod,8,True,True,True,False,False,False
T000928,underlying_invalidation_eod,5,True,False,True,False,False,False
T000927,underlying_invalidation_eod,8,True,True,True,False,False,False
